content_id,stat_month,pv,uv,sessions,dwell_sec_total,bounce_sessions,share_cnt,comment_cnt,paywall_hit_cnt,conversion_cnt,ingest_ts,total_pv_lifetime
cnt_20241003_010,2024-10,296,234,276,23875,130,2,1,97,28,2024-11-07 18:00:00,539
cnt_20241004_017,2024-10,173,113,133,3670,85,1,0,3,1,2024-11-08 09:00:00,338
cnt_20241015_029,2024-10,90,60,71,1635,44,0,0,1,0,2024-11-19 13:00:00,163
cnt_20241012_041,2024-10,288,194,229,25864,105,1,1,87,25,2024-11-16 16:00:00,392
cnt_20241029_039,2024-10,100,69,81,1883,53,0,0,28,5,2024-12-03 18:00:00,190
cnt_20241022_033,2024-10,317,243,287,34954,172,1,1,6,1,2024-11-26 18:00:00,582
cnt_20241030_003,2024-10,986,699,825,187413,474,4,2,18,4,2024-12-04 17:00:00,1697
cnt_20241028_015,2024-10,310,220,260,37052,124,1,1,93,27,2024-12-02 14:00:00,681
cnt_20241026_040,2024-10,952,663,782,19212,437,2,2,18,4,2024-11-30 08:00:00,1490
cnt_20241010_024,2024-10,60,41,48,1238,25,0,0,15,3,2024-11-14 17:00:00,134
cnt_20241026_035,2024-10,413,299,353,33382,211,1,0,8,1,2024-11-30 20:00:00,912
cnt_20241021_021,2024-10,1163,761,898,196671,478,6,1,19,4,2024-11-25 16:00:00,1887
cnt_20241024_010,2024-10,849,664,784,20065,419,4,2,17,3,2024-11-28 07:00:00,1194
cnt_20241008_033,2024-10,608,429,506,11916,327,3,1,9,2,2024-11-12 16:00:00,1075
cnt_20241008_006,2024-10,416,291,343,54033,226,2,1,6,1,2024-11-12 08:00:00,873
cnt_20241015_036,2024-10,295,231,273,4969,163,1,0,104,21,2024-11-19 11:00:00,617
cnt_20241031_015,2024-10,2368,1671,1972,57878,1151,11,3,40,8,2024-12-05 16:00:00,5239
cnt_20241004_028,2024-10,209,164,194,32614,110,1,1,4,0,2024-11-08 07:00:00,450
cnt_20241002_015,2024-10,571,437,516,43401,352,3,1,10,2,2024-11-06 22:00:00,1024
cnt_20241002_040,2024-10,419,324,382,6813,257,1,0,146,29,2024-11-06 10:00:00,639
cnt_20241028_029,2024-10,460,341,402,37520,304,2,1,9,2,2024-12-02 21:00:00,680
cnt_20241026_030,2024-10,375,252,297,10272,144,1,1,6,1,2024-11-30 10:00:00,678
cnt_20241019_028,2024-10,951,705,832,17938,471,4,1,20,4,2024-11-23 10:00:00,1354
cnt_20241006_019,2024-10,566,421,497,13360,279,3,1,10,2,2024-11-10 12:00:00,935
cnt_20241021_033,2024-10,516,370,437,13504,248,2,1,9,2,2024-11-25 11:00:00,766
cnt_20241019_006,2024-10,390,266,314,38708,174,1,1,5,1,2024-11-23 20:00:00,776
cnt_20241022_007,2024-10,352,268,316,6779,160,2,0,6,2,2024-11-26 14:00:00,776
cnt_20241002_017,2024-10,167,116,137,16027,78,1,0,3,0,2024-11-06 18:00:00,241
cnt_20241012_026,2024-10,472,337,398,9535,207,2,1,138,28,2024-11-16 16:00:00,687
cnt_20241001_026,2024-10,237,176,208,3554,139,1,0,4,1,2024-11-05 14:00:00,488
cnt_20241026_041,2024-10,638,457,539,15513,268,2,1,11,2,2024-11-30 19:00:00,867
cnt_20241029_042,2024-10,200,147,173,4013,116,1,0,4,1,2024-12-03 17:00:00,405
cnt_20241031_003,2024-10,102,80,94,1449,63,0,0,2,1,2024-12-05 17:00:00,187
cnt_20241014_018,2024-10,785,520,614,15820,406,4,2,221,44,2024-11-18 09:00:00,1736
cnt_20241009_040,2024-10,468,342,404,46104,190,3,1,9,1,2024-11-13 21:00:00,987
cnt_20241002_030,2024-10,191,138,163,16244,79,1,0,3,1,2024-11-06 13:00:00,275
cnt_20241018_006,2024-10,455,301,355,12708,199,1,1,7,1,2024-11-22 19:00:00,663
cnt_20241004_020,2024-10,101,73,86,12294,40,0,0,1,0,2024-11-08 16:00:00,195
cnt_20241031_002,2024-10,765,558,658,72882,333,3,1,240,69,2024-12-05 17:00:00,1669
cnt_20241016_044,2024-10,447,330,389,43198,179,1,1,6,1,2024-11-20 16:00:00,862
cnt_20241027_029,2024-10,1899,1326,1565,318559,851,7,4,31,7,2024-12-01 11:00:00,2690
cnt_20241001_038,2024-10,135,91,107,2583,61,1,0,2,0,2024-11-05 18:00:00,227
cnt_20241027_036,2024-10,1393,941,1110,33406,618,6,2,20,4,2024-12-01 12:00:00,2743
cnt_20241002_041,2024-10,1011,687,811,23102,495,5,2,13,2,2024-11-06 11:00:00,1796
cnt_20241005_020,2024-10,317,250,295,7035,159,2,1,110,22,2024-11-09 18:00:00,533
cnt_20241024_004,2024-10,333,236,278,5768,163,1,1,6,1,2024-11-28 09:00:00,577
cnt_20241027_025,2024-10,312,244,288,5675,178,2,1,7,1,2024-12-01 07:00:00,696
cnt_20241011_034,2024-10,91,67,79,9311,37,0,0,27,8,2024-11-15 09:00:00,199
cnt_20241023_023,2024-10,481,317,374,58303,184,2,1,7,1,2024-11-27 20:00:00,890
cnt_20241002_005,2024-10,572,378,446,14579,250,2,2,11,3,2024-11-06 15:00:00,1269
cnt_20241001_031,2024-10,384,297,350,6664,222,2,1,8,2,2024-11-05 10:00:00,760
cnt_20241027_021,2024-10,840,639,754,107254,300,2,1,16,5,2024-12-01 17:00:00,1356
cnt_20241031_020,2024-10,2153,1413,1667,45893,924,8,3,27,5,2024-12-05 16:00:00,4038
cnt_20241014_024,2024-10,619,446,526,9061,370,2,1,9,2,2024-11-18 18:00:00,1353
